src_row,src_col,weight_row,weight_col,threads,skew,src_mem_kb,total_mem_mb,execution_time,S1,cacheinput,noamx,blockinfo
7157,7157,7157,7157,3,1,100048,293.109375,3.81412,3.84507,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,4,1,100048,293.109375,2.81572,2.83861,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,5,1,100048,293.109375,2.33074,2.34391,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,6,1,100048,293.109375,1.95412,1.98651,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,7,1,100048,293.109375,1.6545,1.6491,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,8,1,100048,293.109375,1.4729,1.48801,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,9,1,100048,293.109375,1.35963,1.35094,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,10,1,100048,293.109375,1.22846,1.23379,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,11,1,100048,293.109375,1.13094,1.13455,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
7157,7157,7157,7157,12,1,100048,293.109375,1.03213,1.03025,0,false,M values: M=7157, M_blk=64, M_tail=53, M_chunks=28, M_chunk_elems=256, num_M_blocks=112, M_chunk_size=4,N values: N=7157, N_blk=64, N_tail=53, N_chunks=28, N_chunk_elems=256, num_N_blocks=112, N_chunk_size=4,K values: K=7157, K_blk=32, K_tail=22, K_chunks=8, K_chunk_elems=896,
16190,16190,16190,16190,1,1,512000,1500.0,169.678,175.746,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=127, N_chunk_elems=128, num_N_blocks=253, N_chunk_size=2,K values: K=16190, K_blk=32, K_tail=30, K_chunks=10, K_chunk_elems=1632,
16190,16190,16190,16190,2,1,512000,1500.0,84.9502,85.6681,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=127, N_chunk_elems=128, num_N_blocks=253, N_chunk_size=2,K values: K=16190, K_blk=32, K_tail=30, K_chunks=10, K_chunk_elems=1632,
16190,16190,16190,16190,3,1,512000,1500.0,60.9621,61.5229,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,4,1,512000,1500.0,44.5724,45.9469,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,5,1,512000,1500.0,37.2082,37.3704,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,6,1,512000,1500.0,31.0797,31.0919,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,7,1,512000,1500.0,26.884,26.9883,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,8,1,512000,1500.0,22.7701,23.4146,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,9,1,512000,1500.0,21.0825,21.1325,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,10,1,512000,1500.0,18.8914,19.0068,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,11,1,512000,1500.0,17.4293,17.5527,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
16190,16190,16190,16190,12,1,512000,1500.0,16.0414,16.0705,0,false,M values: M=16190, M_blk=64, M_tail=62, M_chunks=64, M_chunk_elems=256, num_M_blocks=253, M_chunk_size=4,N values: N=16190, N_blk=64, N_tail=62, N_chunks=253, N_chunk_elems=64, num_N_blocks=253, N_chunk_size=1,K values: K=16190, K_blk=32, K_tail=30, K_chunks=8, K_chunk_elems=2048,
